suite,target,r,s,baseline,density_error,degree_mae,motif_overlap,edge_disagreement_rate,exact_r_clique_count,exact_r_clique_free,top_shift_precision,top_shift_recall,top_shift_jaccard,sampled_r_clique_rate,sampled_s_independent_rate,validity_proxy,search_initial_score,search_best_score,search_accepted_moves,search_iterations,search_shift_count,search_correction_count,partition_blocks,portfolio_component,portfolio_seed_component,portfolio_objective,portfolio_alignment,portfolio_structure_alignment,portfolio_profile_alignment,portfolio_correction_penalty,portfolio_selection_score,portfolio_refine_iterations,transfer_refine_iterations,transfer_refine_seed_shift_count,transfer_refine_seed_correction_count,transfer_refine_prioritized_count,search_portfolio_size,repair_steps_applied,repair_initial_score,repair_final_score,repair_exact_count_before,repair_exact_count_after
transfer,"R(3, 18) _= 100.txt",3,18,scaled_nearest_transfer,0.32096474953617815,31.454545454545453,0.05813234384662956,0.53865182436611,20980,0.0,0.125,0.125,0.06666666666666667,0.13733333333333334,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,5.886513090084519,5.8479823747680895,8000,8000
transfer,"R(3, 18) _= 100.txt",3,18,exact_triangle_transfer,0.021851164708307558,2.1414141414141414,0.04267161410018553,0.23088023088023088,0,1.0,0.25,0.25,0.14285714285714285,0.0,0.0,1.0,297.2777850964664,0.2924791935780947,150,150,,,,,,,,,,,,,,,,,,0,0.03592558235415378,0.03592558235415378,0,0
transfer,"R(3, 18) _= 100.txt",3,18,partition_transfer,0.04514533085961657,11.95959595959596,0.01154401154401154,0.28014842300556586,4370,0.0,0.0,0.0,0.0,0.029333333333333333,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,4.535880994800317,4.504771034675477,4600,4370
transfer,"R(3, 18) _= 100.txt",3,18,portfolio_transfer,0.021851164708307558,2.1414141414141414,0.04267161410018553,0.23088023088023088,0,1.0,0.25,0.25,0.14285714285714285,0.0,0.0,1.0,297.2777850964664,0.2924791935780947,150,150,,,,exact_triangle_transfer,,0.03592558235415378,0.1887060556797399,0.15462812436496645,0.22278398699451332,0.0,0.02082909789977459,,,,,,,0,0.03592558235415378,0.03592558235415378,0,0
transfer,"R(3, 18) _= 100.txt",3,18,structure_oracle_transfer,0.05813234384662955,6.0,0.10863739435168006,0.12492269635126778,186,0.0,1.0,1.0,1.0,0.0013333333333333333,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,3.171857807199542,2.8513465056626077,275,186
transfer,"R(3, 18) _= 100.txt",3,18,teacher_mean_transfer,0.0352504638218924,3.494949494949495,0.012574726860441145,0.34364048649762935,1557,0.0,0.125,0.125,0.06666666666666667,0.013333333333333334,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,3.8241139069989503,3.754005225353794,1617,1557
transfer,"R(3, 18) _= 100.txt",3,18,psi_ramsey_transfer,0.0352504638218924,3.4545454545454546,0.04514533085961658,0.2784992784992785,1062,0.0,0.25,0.25,0.14285714285714285,0.009333333333333334,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,3.6209918374284324,3.567239423621869,1122,1062
transfer,"R(4, 13) _= 139.txt",4,13,random_density,0.0001057865227970245,4.405797101449275,0.17244276412518375,0.4348883952184492,14862,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,4.922560837593526,4.883675967203323,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,random_circulant,0.0015867978419549233,1.0724637681159421,0.15206889308968705,0.3322754681053634,16906,0.0,0.5,0.5,0.3333333333333333,0.002,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,4.9471594231907385,4.928447688951725,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,structured_seed,0.0025388765471279218,0.9565217391304348,0.06343205208989708,0.5117951972918651,158334,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,1,5.032572331534962,5.032519438273564,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,nearest_neighbor_transfer,0.026552417222045932,4.159420289855072,0.05345515647973115,0.5028033428541204,90942,0.0,0.0,0.0,0.0,0.011333333333333334,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.0314580267928415,5.0314580267928415,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,scaled_nearest_transfer,0.023801967629324017,3.2753623188405796,0.07057340894770006,0.5193060404104517,248743,0.0,0.0,0.0,0.0,0.024,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,7,5.046362145735361,5.036900983814663,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,exact_triangle_transfer,0.0048661800486617945,3.260869565217391,0.10880067212770426,0.47984766740717233,9132,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,12,4.6711478767085675,4.628424700829276,9951,9132
transfer,"R(4, 13) _= 139.txt",4,13,partition_transfer,0.1370993335449064,18.782608695652176,0.09724847721067004,0.3529038400507775,144121,0.0,0.625,0.625,0.45454545454545453,0.011333333333333334,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,2,5.312193880249657,5.299799666772453,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,portfolio_transfer,0.0048661800486617945,3.260869565217391,0.10880067212770426,0.47984766740717233,9132,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.5,,,,,,,,distribution_profile_transfer,,4.624853272257847,0.843259261875588,0.8053924017136179,0.881126122037558,0.0,4.5573925313078005,,,,,,,12,4.6711478767085675,4.628424700829276,9951,9132
transfer,"R(4, 13) _= 139.txt",4,13,structure_oracle_transfer,0.07278112768433301,12.797101449275363,0.24417139256458725,0.1899925949434042,35947,0.0,0.75,0.75,0.6,0.0006666666666666666,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.145481472933076,5.145481472933076,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,teacher_mean_transfer,0.033851687295038624,5.028985507246377,0.047574039067422816,0.5077753094255791,93426,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.056698570920247,5.056698570920247,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,psi_ramsey_transfer,0.033851687295038624,5.028985507246377,0.047574039067422816,0.5077753094255791,93426,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.044198570920247,5.044198570920247,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,random_density,0.0016773832820799472,4.108843537414966,0.08051439753983784,0.4159910539558289,10350,0.0,0.125,0.125,0.06666666666666667,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,4.7412030949367585,4.70637642920109,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,random_circulant,0.0009318796011555386,0.1360544217687075,0.0684931506849315,0.43742428478240614,9890,0.0,0.5,0.5,0.3333333333333333,0.0013333333333333333,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,4.664507484316158,4.644958114490782,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,structured_seed,0.0,0.0,0.1095890410958904,0.3561643835616438,110838,0.0,0.5,0.5,0.3333333333333333,0.004666666666666667,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.04375,5.04375,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,nearest_neighbor_transfer,0.026465380672817063,3.8639455782312924,0.12263535551206785,0.356537135402106,125093,0.0,0.375,0.375,0.23076923076923078,0.008,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,5.0702462491846045,5.0507326903364085,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,scaled_nearest_transfer,0.04016401080980336,5.863945578231292,0.1227285434721834,0.37004938961886125,149079,0.0,0.25,0.25,0.14285714285714285,0.011333333333333334,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,5.074119373776909,5.038832005404902,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,exact_triangle_transfer,0.0009318796011555386,3.3197278911564627,0.08349641226353553,0.40741776162519805,8385,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,12,4.615731383740241,4.571147255390198,9166,8385
transfer,"R(4, 14) _= 148.txt",4,14,partition_transfer,0.10148168856583728,14.816326530612244,0.06569751188146492,0.3424657534246575,198135,0.0,0.25,0.25,0.14285714285714285,0.01,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.129312272854347,5.129312272854347,8000,8000
