suite,target,r,s,baseline,density_error,degree_mae,motif_overlap,edge_disagreement_rate,exact_r_clique_count,exact_r_clique_free,top_shift_precision,top_shift_recall,top_shift_jaccard,sampled_r_clique_rate,sampled_s_independent_rate,validity_proxy,search_initial_score,search_best_score,search_accepted_moves,search_iterations,search_shift_count,search_correction_count,partition_blocks,portfolio_component,portfolio_seed_component,portfolio_objective,portfolio_alignment,portfolio_structure_alignment,portfolio_profile_alignment,portfolio_correction_penalty,portfolio_selection_score,portfolio_refine_iterations,transfer_refine_iterations,transfer_refine_seed_shift_count,transfer_refine_seed_correction_count,transfer_refine_prioritized_count,search_portfolio_size,repair_steps_applied,repair_initial_score,repair_final_score,repair_exact_count_before,repair_exact_count_after
transfer,"R(3, 18) _= 100.txt",3,18,scaled_nearest_transfer,0.32178932178932185,31.535353535353536,0.05813234384662956,0.5390641104926819,21153,0.0,0.125,0.125,0.06666666666666667,0.14,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,5.936513090084519,5.892144660894661,8000,8000
transfer,"R(3, 18) _= 100.txt",3,18,exact_triangle_transfer,0.023294166151308998,2.282828282828283,0.04225932797361368,0.2261389404246547,9,0.0,0.25,0.25,0.14285714285714285,0.0,0.0,0.5,297.2777850964664,27.2982511993501,90,90,,,,,,,,,,,,,,,,,,6,1.7183590802204003,1.1991534506589276,27,9
transfer,"R(3, 18) _= 100.txt",3,18,partition_transfer,0.04432075860647289,12.04040404040404,0.01154401154401154,0.28097299525870956,4462,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,4.535880994800317,4.514874874558469,4600,4462
transfer,"R(3, 18) _= 100.txt",3,18,portfolio_transfer,0.02391259534116677,2.3434343434343434,0.01566687280972995,0.2782931354359926,0,1.0,0.25,0.25,0.14285714285714285,0.0,0.0,1.0,2.9969985377755277,0.3868025129318836,41,90,7,3,,random_circulant,,0.036956297670583386,0.48397737566306487,0.5065117498831283,0.46144300144300143,0.02,0.018238107617538194,,90,8,6,27,,1,0.3868025129318836,0.036956297670583386,1,0
transfer,"R(3, 18) _= 100.txt",3,18,structure_oracle_transfer,0.057307771593485865,6.0,0.10946196660482375,0.1253349824778396,215,0.0,1.0,1.0,1.0,0.0,0.0011111111111111111,0.5,,,,,,,,,,,,,,,,,,,,,,6,3.171857807199542,2.9737212363383576,275,215
transfer,"R(3, 18) _= 100.txt",3,18,teacher_mean_transfer,0.03607503607503609,3.5555555555555554,0.012574726860441145,0.34446505875077305,1581,0.0,0.125,0.125,0.06666666666666667,0.014444444444444444,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,3.8241139069989503,3.762135421276608,1617,1581
transfer,"R(3, 18) _= 100.txt",3,18,psi_ramsey_transfer,0.03607503607503609,3.5353535353535355,0.00474129045557617,0.360131931560503,1623,0.0,0.0,0.0,0.0,0.015555555555555555,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,3.831799167557004,3.781614215663631,1683,1623
transfer,"R(4, 13) _= 139.txt",4,13,random_density,0.008886067914947615,4.594202898550725,0.17128754463348042,0.43055114778377235,12368,0.0,0.125,0.125,0.06666666666666667,0.0011111111111111111,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,4.790274632821797,4.76180805255694,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,random_circulant,0.0020099439331429103,1.0144927536231885,0.10501995379122032,0.42748333862265947,18654,0.0,0.125,0.125,0.06666666666666667,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,4.982844969155694,4.972081648661574,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,structured_seed,0.0025388765471279218,0.9565217391304348,0.06343205208989708,0.5117951972918651,158334,0.0,0.0,0.0,0.0,0.017777777777777778,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,1,5.032572331534962,5.032519438273564,8000,8000
